,date,playlist_type,avg_popularity,artist,num_distinct_songs
3051,2023-11-05,Viral,52.0,ANJI,1
3052,2023-11-05,Viral,52.0,AOUR,1
3053,2023-11-05,Viral,49.0,ARYMÉ,1
3054,2023-11-05,Top,84.0,AUR,1
3055,2023-11-05,Top,56.0,AUT of ORDA,1
3056,2023-11-05,Top,80.0,AVA,1
3057,2023-11-05,Viral,83.0,AYLIVA,1
3058,2023-11-05,Top,82.0,Aan Story,1
3059,2023-11-05,Viral,50.0,Aanchal Tyagi,1
3060,2023-11-05,Viral,56.0,Aarne,1
3061,2023-11-05,Viral,58.0,Abby Anderson,1
3062,2023-11-05,Top,72.0,Abdul Hannan,1
3063,2023-11-05,Viral,73.0,Addy Nagar,1
3064,2023-11-05,Top,83.0,Adele,1
3065,2023-11-05,Top,80.0,Adie,1
3066,2023-11-05,Top,79.0,Aditya A,1
3067,2023-11-05,Top,77.0,Aditya Gadhvi,1
3068,2023-11-05,Viral,77.0,Aditya Gadhvi,1
3069,2023-11-05,Top,70.0,Adnan Dhool,1
3070,2023-11-05,Viral,70.0,Adnan Dhool,1
3071,2023-11-05,Viral,76.0,Ado,1
3072,2023-11-05,Viral,63.0,Adonis,1
3073,2023-11-05,Viral,59.0,Adriana Ledesma Ross,1
3074,2023-11-05,Viral,65.0,Adriatique,1
3075,2023-11-05,Top,50.0,Adrina,1
3076,2023-11-05,Viral,51.0,Adèle Castillon,1
3077,2023-11-05,Top,55.0,Aerozen,1
3078,2023-11-05,Top,59.0,Aezaddy,1
3079,2023-11-05,Top,63.0,Afroto,1
3080,2023-11-05,Top,80.0,AgroPlay,1
3081,2023-11-05,Viral,39.0,Ahmed Jahanzeb,1
3082,2023-11-05,Top,63.0,Ahmed Kamel,1
3083,2023-11-05,Viral,68.0,Ahmet Balcı,1
3084,2023-11-05,Top,74.0,Ak4:20,1
3085,2023-11-05,Viral,42.0,Al Fondo Hay Sitio,1
3086,2023-11-05,Top,78.0,Alan Gomez,1
3087,2023-11-05,Viral,52.0,Alan Wake,1
3088,2023-11-05,Top,42.0,Albin Lee Meldau,1
3089,2023-11-05,Top,48.0,Alecc,1
3090,2023-11-05,Viral,4.0,Alessi Brothers,1
3091,2023-11-05,Top,70.0,Alessio,1
3092,2023-11-05,Viral,70.0,Alessio,1
3093,2023-11-05,Top,91.0,Alex Favela,1
3094,2023-11-05,Viral,91.0,Alex Favela,1
3095,2023-11-05,Viral,43.0,Alex Matthew,1
3096,2023-11-05,Top,58.0,Alex Velea,1
3097,2023-11-05,Top,75.0,Aleyna Tilki,1
3098,2023-11-05,Top,78.0,Alfa,1
3099,2023-11-05,Viral,53.0,Alfred García,1
3100,2023-11-05,Top,48.0,Alisia,1
3101,2023-11-05,Viral,48.0,Alisia,1
3102,2023-11-05,Top,84.0,Aliyah's Interlude,1
3103,2023-11-05,Top,78.0,Alişan,1
3104,2023-11-05,Top,82.0,Alok,1
3105,2023-11-05,Viral,35.0,Alphasounds,1
3106,2023-11-05,Viral,75.0,Amaarae,1
3107,2023-11-05,Top,80.0,Amaru,1
3108,2023-11-05,Viral,50.0,Amble,1
3109,2023-11-05,Viral,61.0,Amo988,1
3110,2023-11-05,Viral,53.0,Amparo Ochoa,1
3111,2023-11-05,Top,44.0,Amr Diab,1
3112,2023-11-05,Viral,81.0,Amy Macdonald,1
3113,2023-11-05,Top,42.0,An-Marlen,1
3114,2023-11-05,Viral,42.0,An-Marlen,1
3115,2023-11-05,Top,76.0,Ana Mena,1
3116,2023-11-05,Viral,76.0,Ana Mena,1
3117,2023-11-05,Viral,42.0,Ana Tijoux,1
3118,2023-11-05,Viral,74.0,Anar,1
3119,2023-11-05,Top,67.0,Anatomy Rabbit,1
3120,2023-11-05,Top,57.0,Andia,1
3121,2023-11-05,Viral,57.0,Andia,1
3122,2023-11-05,Top,81.0,Andra & The Backbone,1
3123,2023-11-05,Viral,49.0,Andrea Cerrato,1
3124,2023-11-05,Viral,51.0,Andromache,1
3125,2023-11-05,Viral,41.0,Andy Lai 黎展峯,1
3126,2023-11-05,Viral,78.0,Angelina Mango,1
3127,2023-11-05,Top,86.0,Anggi Marito,1
3128,2023-11-05,Viral,42.0,Anise.K,1
3129,2023-11-05,Viral,52.0,Anita y los Peleles,1
3130,2023-11-05,Viral,47.0,Anna Castiglia,1
3131,2023-11-05,Top,73.0,Anne-Marie,1
3132,2023-11-05,Viral,27.0,Annet X,1
3133,2023-11-05,Viral,86.0,Anuel AA,1
3134,2023-11-05,Viral,52.0,Anxraag JD,1
3135,2023-11-05,Top,57.0,Anys,1
3136,2023-11-05,Top,56.0,Anyuri,1
3137,2023-11-05,Top,75.0,Anıl Emre Daldal,1
3138,2023-11-05,Viral,75.0,Anıl Emre Daldal,1
3139,2023-11-05,Viral,71.0,Argy,1
3140,2023-11-05,Top,51.0,Ariel Zilber,1
3141,2023-11-05,Viral,63.0,Armin van Buuren,1
3142,2023-11-05,Viral,17.0,Artemas,1
3143,2023-11-05,Viral,58.0,Arthur Diniz,1
3144,2023-11-05,Top,80.0,Arthur Miguel,1
3145,2023-11-05,Viral,80.0,Arthur Miguel,1
3146,2023-11-05,Top,76.0,Arthur Nery,1
3147,2023-11-05,Viral,42.0,Asa,1
3148,2023-11-05,Viral,58.0,Assala Nasri,1
3149,2023-11-05,Viral,60.0,AssiH,1
3150,2023-11-05,Viral,43.0,Atatürk,1
3151,2023-11-05,Top,69.0,Ati242,1
3152,2023-11-05,Top,68.0,Averagekidluke,1
3153,2023-11-05,Viral,68.0,Averagekidluke,1
3154,2023-11-05,Viral,52.0,Aviram,1
3155,2023-11-05,Viral,28.0,Aviv Guedj,1
3156,2023-11-05,Top,80.0,Avvy Sra,1
3157,2023-11-05,Top,78.0,Awdella,1
3158,2023-11-05,Viral,49.0,Ayed,1
3159,2023-11-05,Top,63.0,Ayoub Anbaoui,1
3160,2023-11-05,Top,72.0,Ayra Starr,1
3161,2023-11-05,Top,61.0,Azet,1
3162,2023-11-05,Viral,59.0,Azevedo,1
3163,2023-11-05,Top,84.0,Aziz Hedra,1
3164,2023-11-05,Top,67.0,B Ray,1
3165,2023-11-05,Viral,67.0,B Ray,1
3166,2023-11-05,Top,66.0,B.Baby,1
3167,2023-11-05,Viral,55.0,BADMIXY,1
3168,2023-11-05,Top,78.0,BE:FIRST,1
3169,2023-11-05,Viral,66.0,BEHM,1
3170,2023-11-05,Top,91.0,BENNETT,1
3171,2023-11-05,Viral,91.0,BENNETT,1
3172,2023-11-05,Viral,51.0,BENT,1
3173,2023-11-05,Top,46.0,BESS,1
3174,2023-11-05,Viral,28.0,BFL,1
3175,2023-11-05,Top,60.0,BHZ,1
3176,2023-11-05,Top,79.0,BIA,1
3177,2023-11-05,Viral,79.0,BIA,1
3178,2023-11-05,Top,80.0,BLACKPINK,1
3179,2023-11-05,Viral,70.0,BLESSED MANE,1
3180,2023-11-05,Viral,82.0,BLOK3,1
3181,2023-11-05,Viral,39.0,BOBBEJAN,1
3182,2023-11-05,Top,53.0,BSW,1
3183,2023-11-05,Viral,45.0,BUMJIN,1
3184,2023-11-05,Top,68.0,Babblarna,1
3185,2023-11-05,Viral,72.0,Baby Gang,1
3186,2023-11-05,Viral,58.0,Baby J & Young Weapon,1
3187,2023-11-05,Top,84.0,Bacilos,1
3188,2023-11-05,Top,90.0,Bad Gyal,1
3189,2023-11-05,Viral,40.0,Bahubhe,1
3190,2023-11-05,Top,45.0,Baloosh,1
3191,2023-11-05,Viral,49.0,Banda Encantu's,1
3192,2023-11-05,Viral,47.0,Bandros,1
3193,2023-11-05,Viral,78.0,Basement,1
3194,2023-11-05,Top,64.0,Bassie,1
3195,2023-11-05,Viral,64.0,Bassie,1
3196,2023-11-05,Viral,56.0,Basstripper,1
3197,2023-11-05,Top,84.0,Batas Senja,1
3198,2023-11-05,Top,68.0,Bayaan,1
3199,2023-11-05,Top,61.0,Beathoven,1
3200,2023-11-05,Viral,61.0,Beathoven,1
3201,2023-11-05,Top,84.0,Bebe Rexha,1
3202,2023-11-05,Top,81.0,Becky G,1
3203,2023-11-05,Viral,80.0,Becky G,1
3204,2023-11-05,Top,81.0,Becky Hill,1
3205,2023-11-05,Top,67.0,Bee,1
3206,2023-11-05,Top,65.0,Belanova,1
3207,2023-11-05,Top,88.0,Bellakath,1
3208,2023-11-05,Viral,88.0,Bellakath,1
3209,2023-11-05,Top,52.0,Benaia Barabi,1
3210,2023-11-05,Top,68.0,Bengü,1
3211,2023-11-05,Viral,68.0,Bengü,1
3212,2023-11-05,Viral,57.0,Benjamin Hav,1
3213,2023-11-05,Top,43.0,Benjie,1
3214,2023-11-05,Top,62.0,Benny Jamz,1
3215,2023-11-05,Viral,51.0,Beretka Ádám,1
3216,2023-11-05,Viral,67.0,Berq,1
3217,2023-11-05,Top,59.0,Beton.Hofi,1
3218,2023-11-05,Top,89.0,Bibi Babydoll,1
3219,2023-11-05,Viral,89.0,Bibi Babydoll,1
3220,2023-11-05,Viral,81.0,Big One,1
3221,2023-11-05,Viral,74.0,BigXthaPlug,1
3222,2023-11-05,Viral,52.0,Biggy See,1
3223,2023-11-05,Viral,52.0,Bigoblin,1
3224,2023-11-05,Top,76.0,Billy Gillies,1
3225,2023-11-05,Viral,76.0,Billy Gillies,1
3226,2023-11-05,Top,71.0,Bing Crosby,1
3227,2023-11-05,Top,70.0,Binz,1
3228,2023-11-05,Top,74.0,Bir,1
3229,2023-11-05,Viral,61.0,Bird Thongchai,1
3230,2023-11-05,Viral,64.0,Birsen Tezer,1
3231,2023-11-05,Top,64.0,Bispo,1
3232,2023-11-05,Top,76.0,Blacha 2115,1
3233,2023-11-05,Viral,68.0,Blasterjaxx,1
3234,2023-11-05,Top,72.0,Blessd,1
3235,2023-11-05,Viral,72.0,Blessd,1
3236,2023-11-05,Top,65.0,Bloody Hawk,1
3237,2023-11-05,Viral,65.0,Bloody Hawk,1
3238,2023-11-05,Viral,67.0,Bnxn,1
3239,2023-11-05,Viral,62.0,Bo9al,1
3240,2023-11-05,Viral,34.0,Board-Man,1
3241,2023-11-05,Viral,84.0,"Bobby ""Boris"" Pickett",1
3242,2023-11-05,Viral,44.0,Boby,1
3243,2023-11-05,Viral,64.0,Bombay Bicycle Club,1
3244,2023-11-05,Top,59.0,Bonapart,1
3245,2023-11-05,Top,61.0,Bonez MC,1
3246,2023-11-05,Top,81.0,Boro,1
3247,2023-11-05,Viral,81.0,Boro,1
3248,2023-11-05,Top,78.0,Borqy,1
3249,2023-11-05,Viral,44.0,Bousmaha Mohamed,1
3250,2023-11-05,Viral,56.0,Brabas,1
3251,2023-11-05,Top,66.0,Branco,1
3252,2023-11-05,Viral,66.0,Branco,1
3253,2023-11-05,Viral,60.0,Brasiliano,1
3254,2023-11-05,Viral,63.0,Brave Wrld,1
3255,2023-11-05,Viral,68.0,Bread Beatz,1
3256,2023-11-05,Top,77.0,Bresh,1
3257,2023-11-05,Viral,77.0,Bresh,1
3258,2023-11-05,Viral,80.0,Bring Me The Horizon,1
3259,2023-11-05,Viral,83.0,Britney Manson,1
3260,2023-11-05,Viral,61.0,Brxn,1
3261,2023-11-05,Viral,42.0,Bryartz,1
3262,2023-11-05,Top,64.0,Brytiago,1
3263,2023-11-05,Top,42.0,Bubbi Morthens,1
3264,2023-11-05,Viral,49.0,Bullet Train,1
3265,2023-11-05,Top,77.0,Burak Bulut,1
3266,2023-11-05,Viral,77.0,Burak Bulut,1
3267,2023-11-05,Top,78.0,Buray,1
3268,2023-11-05,Top,76.0,Burcu Güneş,1
3269,2023-11-05,Viral,85.0,Burna Boy,1
3270,2023-11-05,Top,58.0,Bvcovia,1
3271,2023-11-05,Viral,58.0,Bvcovia,1
3272,2023-11-05,Viral,64.0,Bárbara Bandeira,1
3273,2023-11-05,Viral,77.0,C.Gambino,1
3274,2023-11-05,Viral,58.0,CALO,1
3275,2023-11-05,Viral,52.0,CARLOS AZCUAGA,1
3276,2023-11-05,Viral,47.0,CASISDEAD,1
3277,2023-11-05,Viral,59.0,CDobleta,1
3278,2023-11-05,Viral,0.0,CENSOR,1
3279,2023-11-05,Viral,53.0,CHO,1
3280,2023-11-05,Top,78.0,CK YG,1
3281,2023-11-05,Viral,56.0,CL SANTOS,1
3282,2023-11-05,Viral,48.0,CLUBB3RS,1
3283,2023-11-05,Viral,64.0,CRIMASON,1
3284,2023-11-05,Viral,60.0,CUPREOUS,1
3285,2023-11-05,Viral,59.0,CUPSIZE,1
3286,2023-11-05,Viral,36.0,Cadeautje voor jou,1
3287,2023-11-05,Top,79.0,Calein,1
3288,2023-11-05,Top,65.0,Calema,1
3289,2023-11-05,Top,94.0,Calle 24,1
3290,2023-11-05,Viral,94.0,Calle 24,1
3291,2023-11-05,Viral,77.0,Campbell,1
3292,2023-11-05,Top,75.0,Canbay & Wolker,1
3293,2023-11-05,Viral,75.0,Canbay & Wolker,1
3294,2023-11-05,Top,73.0,Canozan,1
3295,2023-11-05,Viral,73.0,Canozan,1
3296,2023-11-05,Viral,74.0,Canserbero,1
3297,2023-11-05,Top,62.0,Capital Bra,1
3298,2023-11-05,Viral,68.0,Caramella Girls,1
3299,2023-11-05,Top,64.0,Caroline Dubois,1
3300,2023-11-05,Top,83.0,Cean Jr.,1
3301,2023-11-05,Viral,49.0,Ceylani Karaduman,1
3302,2023-11-05,Viral,30.0,Chamaquito,1
3303,2023-11-05,Viral,79.0,Chance Peña,1
3304,2023-11-05,Viral,39.0,Charlie Canta Cuentos,1
3305,2023-11-05,Top,64.0,Chasing Abbey,1
3306,2023-11-05,Viral,51.0,Cheb Hichem TGV,1
3307,2023-11-05,Viral,57.0,Cheb Zizou,1
3308,2023-11-05,Top,64.0,Cheba Warda,1
3309,2023-11-05,Viral,54.0,Chima Chiodi,1
3310,2023-11-05,Top,65.0,Chivas,1
3311,2023-11-05,Top,63.0,Chris Abolade,1
3312,2023-11-05,Top,77.0,Chris Brown,1
3313,2023-11-05,Viral,48.0,Chulumblum,1
3314,2023-11-05,Viral,77.0,Cleffy,1
3315,2023-11-05,Top,32.0,Clicherik & Mäx,1
3316,2023-11-05,Top,68.0,Coez,1
3317,2023-11-05,Top,88.0,Coldplay,1
3318,2023-11-05,Viral,66.0,Coogie,1
3319,2023-11-05,Top,63.0,CoolKid,1
3320,2023-11-05,Viral,63.0,CoolKid,1
3321,2023-11-05,Top,60.0,Corrella,1
3322,2023-11-05,Viral,60.0,Corrella,1
3323,2023-11-05,Top,57.0,Costel Biju,1
3324,2023-11-05,Top,75.0,Crayon,1
3325,2023-11-05,Top,88.0,Creedence Clearwater Revival,1
3326,2023-11-05,Top,85.0,Creeds,1
3327,2023-11-05,Viral,85.0,Creeds,1
3328,2023-11-05,Viral,62.0,CreepySh0t,1
3329,2023-11-05,Viral,42.0,Criminal XL,1
3330,2023-11-05,Viral,72.0,Cris Mj,1
3331,2023-11-05,Viral,63.0,Cristale,1
3332,2023-11-05,Viral,47.0,Cunamata,1
3333,2023-11-05,Top,78.0,Cup of Joe,1
3334,2023-11-05,Viral,78.0,Cup of Joe,1
3335,2023-11-05,Top,67.0,Cyrko,1
3336,2023-11-05,Top,87.0,Código FN,1
3337,2023-11-05,Top,62.0,D.A.M.A,1
3338,2023-11-05,Viral,56.0,DDRCK,1
3339,2023-11-05,Top,78.0,DEMI,1
3340,2023-11-05,Viral,78.0,DEMI,1
3341,2023-11-05,Top,48.0,DENIS TEOFIKOV,1
3342,2023-11-05,Top,86.0,DENNIS,1
3343,2023-11-05,Viral,68.0,DENȲ,1
3344,2023-11-05,Viral,34.0,DEVA,1
3345,2023-11-05,Top,68.0,DIDIxDADA,1
3346,2023-11-05,Top,85.0,DJ Arana,1
3347,2023-11-05,Viral,85.0,DJ Arana,1
3348,2023-11-05,Viral,51.0,DJ Chaw,1
3349,2023-11-05,Viral,56.0,DJ Hamida,1
3350,2023-11-05,Viral,57.0,DJ Haning,1
3351,2023-11-05,Viral,72.0,DJ Idk,1
3352,2023-11-05,Top,57.0,DJ Kent,1
3353,2023-11-05,Viral,57.0,DJ Kent,1
3354,2023-11-05,Viral,69.0,DJ Maninho,1
3355,2023-11-05,Top,69.0,DJ MøMø,1
3356,2023-11-05,Viral,69.0,DJ MøMø,1
3357,2023-11-05,Top,45.0,DJ Oku Luukkainen,1
3358,2023-11-05,Top,75.0,DJ PIMI,1
3359,2023-11-05,Viral,75.0,DJ PIMI,1
3360,2023-11-05,Viral,58.0,DJ Pablo,1
3361,2023-11-05,Viral,68.0,DJ Paulinho Mondi Da Baixa Baviera,1
3362,2023-11-05,Viral,42.0,DJ RENDY TEAM,1
3363,2023-11-05,Viral,50.0,DJ Rizki YETE,1
3364,2023-11-05,Viral,60.0,DJ Smallz 732,1
3365,2023-11-05,Viral,58.0,DJ Stokie,1
3366,2023-11-05,Viral,41.0,DJ TEGO TYPU,1
3367,2023-11-05,Top,36.0,DJ Tshegu,1
3368,2023-11-05,Viral,44.0,DJ XieCie,1
3369,2023-11-05,Top,66.0,Da LAB,1
3370,2023-11-05,Viral,63.0,Daboor,1
3371,2023-11-05,Viral,49.0,Dafina Zeqiri,1
3372,2023-11-05,Viral,52.0,Dafliky,1
3373,2023-11-05,Viral,33.0,Daichi Yamamoto,1
3374,2023-11-05,Top,79.0,Damas Gratis,1
3375,2023-11-05,Viral,48.0,Dami Drizzy,1
3376,2023-11-05,Viral,32.0,Danger Man,1
3377,2023-11-05,Top,57.0,Dani Mocanu,1
3378,2023-11-05,Top,85.0,Daniel Caesar,1
3379,2023-11-05,Top,83.0,Danny Ocean,1
3380,2023-11-05,Viral,52.0,Daou Pittaya,1
3381,2023-11-05,Viral,37.0,Dara Ekimova,1
3382,2023-11-05,Top,95.0,Darell,1
3383,2023-11-05,Viral,95.0,Darell,1
3384,2023-11-05,Top,65.0,Daria Zawiałow,1
3385,2023-11-05,Top,66.0,Darin,1
3386,2023-11-05,Top,54.0,Darkhan Juzz,1
3387,2023-11-05,Top,95.0,David Kushner,1
3388,2023-11-05,Top,36.0,Davide Laugelli,1
3389,2023-11-05,Viral,46.0,Davus,1
3390,2023-11-05,Top,69.0,Dawid Podsiadło,1
3391,2023-11-05,Viral,39.0,Dayana,1
3392,2023-11-05,Viral,37.0,Dayanara,1
3393,2023-11-05,Top,75.0,Dedublüman,1
3394,2023-11-05,Viral,70.0,Dedublüman,1
3395,2023-11-05,Viral,65.0,Deejay Ghost,1
3396,2023-11-05,Top,20.0,Deejaykgosi,1
3397,2023-11-05,Top,68.0,Delara,1
3398,2023-11-05,Top,79.0,Denny,1
3399,2023-11-05,Viral,47.0,Denzzy,1
3400,2023-11-05,Top,75.0,Derya Bedavacı,1
3401,2023-11-05,Top,76.0,Derya Uluğ,1
3402,2023-11-05,Top,48.0,Dessita,1
3403,2023-11-05,Top,79.0,Devano,1
3404,2023-11-05,Top,78.0,Dewa 19,1
3405,2023-11-05,Top,83.0,Diego & Victor Hugo,1
3406,2023-11-05,Viral,38.0,Diego Garro,1
3407,2023-11-05,Viral,40.0,Diego Jaar,1
3408,2023-11-05,Viral,71.0,Diego Torres,1
3409,2023-11-05,Viral,73.0,DigBar,1
3410,2023-11-05,Top,80.0,Dilaw,1
3411,2023-11-05,Viral,55.0,Dilek Doğan,1
3412,2023-11-05,Viral,69.0,Diljit Dosanjh,1
3413,2023-11-05,Viral,44.0,Dim Tattoo Colour feat. Father of Yorks,1
3414,2023-11-05,Viral,60.0,Dimansyah Laitupa,1
3415,2023-11-05,Viral,52.0,Dimoff,1
3416,2023-11-05,Top,62.0,Dirty Harry,1
3417,2023-11-05,Viral,56.0,Dirty Harry,1
3418,2023-11-05,Viral,54.0,Discotronic,1
3419,2023-11-05,Viral,56.0,Disney,1
3420,2023-11-05,Top,54.0,Dizzy,1
3421,2023-11-05,Viral,36.0,Dj Black,1
3422,2023-11-05,Viral,76.0,Dj Bruninho Pzs,1
3423,2023-11-05,Top,61.0,Dj Jaivane,1
3424,2023-11-05,Viral,35.0,Dj Kamoko,1
3425,2023-11-05,Viral,55.0,Dj Monst3r5,1
3426,2023-11-05,Viral,54.0,Dj Roderick,1
3427,2023-11-05,Viral,50.0,Dj Ruben Guzman,1
3428,2023-11-05,Viral,28.0,Dj funkybee,1
3429,2023-11-05,Top,38.0,Djaga Djaga,1
3430,2023-11-05,Viral,70.0,Djonga,1
3431,2023-11-05,Viral,58.0,Djordan,1
3432,2023-11-05,Top,68.0,Dlala Thukzin,1
3433,2023-11-05,Viral,68.0,Dlala Thukzin,1
3434,2023-11-05,Top,75.0,Doble ONE Flow Letal,1
3435,2023-11-05,Viral,75.0,Doble ONE Flow Letal,1
3436,2023-11-05,Top,71.0,DobleP,1
3437,2023-11-05,Viral,71.0,DobleP,1
3438,2023-11-05,Top,62.0,Doli & Penn,1
3439,2023-11-05,Top,66.0,Dollar Prync,1
3440,2023-11-05,Viral,66.0,Dollar Prync,1
3441,2023-11-05,Top,59.0,Don Bigg,1
3442,2023-11-05,Top,75.0,Don Pero,1
3443,2023-11-05,Top,61.0,Donaty,1
3444,2023-11-05,Viral,61.0,Donaty,1
3445,2023-11-05,Top,81.0,Donne Maula,1
3446,2023-11-05,Viral,81.0,Donne Maula,1
3447,2023-11-05,Viral,46.0,Donny Crown,1
3448,2023-11-05,Viral,51.0,Dope Caesar,1
3449,2023-11-05,Top,62.0,Double Zuksh,1
3450,2023-11-05,Top,66.0,Douwe Bob,1
3451,2023-11-05,Viral,53.0,Drakarna,1
3452,2023-11-05,Viral,58.0,DrillconFlow,1
3453,2023-11-05,Top,61.0,Drillionaire,1
3454,2023-11-05,Viral,44.0,Drogas,1
3455,2023-11-05,Top,94.0,Dua Lipa,1
3456,2023-11-05,Viral,56.0,Dual Damage,1
3457,2023-11-05,Viral,61.0,Duke,1
3458,2023-11-05,Viral,52.0,Dunsin Oyekan,1
3459,2023-11-05,Viral,49.0,Dusan Vlk,1
3460,2023-11-05,Viral,65.0,Dwipa Nation,1
3461,2023-11-05,Viral,73.0,Dygta,1
3462,2023-11-05,Top,62.0,Dzsúdló,1
3463,2023-11-05,Viral,55.0,E-Rotic,1
3464,2023-11-05,Viral,46.0,E-Z,1
3465,2023-11-05,Top,74.0,E.J,1
3466,2023-11-05,Viral,74.0,E.J,1
3467,2023-11-05,Viral,68.0,EARTHGANG,1
3468,2023-11-05,Viral,33.0,EIKO,1
3469,2023-11-05,Viral,64.0,EMIN,1
3470,2023-11-05,Viral,59.0,ENTYPE,1
3471,2023-11-05,Viral,54.0,ETOLUBOV,1
3472,2023-11-05,Viral,52.0,Early B,1
3473,2023-11-05,Viral,58.0,Ebuka Songs,1
3474,2023-11-05,Viral,48.0,Echa Paramitha,1
3475,2023-11-05,Top,85.0,Eden Muñoz,1
3476,2023-11-05,Top,64.0,Ege Zulu,1
3477,2023-11-05,Viral,24.0,EiK 2509,1
3478,2023-11-05,Top,73.0,Einár,1
3479,2023-11-05,Viral,67.0,Ekaterina Shelehova,1
3480,2023-11-05,Top,61.0,Ektor,1
3481,2023-11-05,Viral,61.0,El Apostol,1
3482,2023-11-05,Viral,77.0,El Cuarteto De Nos,1
3483,2023-11-05,Top,83.0,El Jordan 23,1
3484,2023-11-05,Top,59.0,El Mahrgan,1
3485,2023-11-05,Top,45.0,El Papi,1
3486,2023-11-05,Top,77.0,El negro tecla,1
3487,2023-11-05,Viral,77.0,El negro tecla,1
3488,2023-11-05,Viral,33.0,Elandré,1
3489,2023-11-05,Viral,41.0,ElbisKuha,1
3490,2023-11-05,Top,79.0,Element,1
3491,2023-11-05,Top,62.0,Ellen Krauss,1
3492,2023-11-05,Top,75.0,Ellice,1
3493,2023-11-05,Viral,75.0,Ellice,1
3494,2023-11-05,Top,72.0,Elton John,1
3495,2023-11-05,Viral,56.0,Elusin,1
3496,2023-11-05,Viral,45.0,Eluveitie,1
3497,2023-11-05,Viral,9.0,Elín Hall,1
3498,2023-11-05,Top,78.0,Emanero,1
3499,2023-11-05,Top,68.0,Emcee L (Da LAB),1
3500,2023-11-05,Top,90.0,Eminem,1
3501,2023-11-05,Top,78.0,Emir Can İğrek,1
3502,2023-11-05,Viral,68.0,Emma,1
3503,2023-11-05,Viral,48.0,Empire of the Sun,1
3504,2023-11-05,Top,49.0,Emrah,1
3505,2023-11-05,Viral,48.0,Engin Alptekin,1
3506,2023-11-05,Viral,56.0,Enrico Nigiotti,1
3507,2023-11-05,Top,83.0,Enrique Iglesias,1
3508,2023-11-05,Viral,83.0,Enrique Iglesias,1
3509,2023-11-05,Top,45.0,Erika Vikman,1
3510,2023-11-05,Top,72.0,Ernia,1
3511,2023-11-05,Viral,54.0,Erol Egemen,1
3512,2023-11-05,Viral,44.0,Eryk Moczko,1
3513,2023-11-05,Top,86.0,Eslabon Armado,1
3514,2023-11-05,Viral,42.0,Eslam Bloka,1
3515,2023-11-05,Viral,47.0,Eslam Kabonga,1
3516,2023-11-05,Viral,43.0,Etna,1
3517,2023-11-05,Top,54.0,Etta,1
3518,2023-11-05,Viral,87.0,Evanescence,1
3519,2023-11-05,Top,55.0,Eviatar Banai,1
3520,2023-11-05,Top,57.0,Ezhel,1
3521,2023-11-05,Viral,69.0,FBC,1
3522,2023-11-05,Top,82.0,FIFTY FIFTY,1
3523,2023-11-05,Viral,40.0,FINALLY,1
3524,2023-11-05,Top,79.0,FMK,1
3525,2023-11-05,Top,43.0,FMMB,1
3526,2023-11-05,Viral,43.0,FMMB,1
3527,2023-11-05,Viral,44.0,FOOLYA 虎牙,1
3528,2023-11-05,Top,69.0,FREEHAND,1
3529,2023-11-05,Viral,59.0,FUR,1
3530,2023-11-05,Viral,62.0,FZMZ,1
3531,2023-11-05,Viral,82.0,Fabio Asher,1
3532,2023-11-05,Top,75.0,Fadhilah Intan,1
3533,2023-11-05,Viral,75.0,Fadhilah Intan,1
3534,2023-11-05,Top,65.0,Farid,1
3535,2023-11-05,Top,69.0,Favé,1
3536,2023-11-05,Viral,69.0,Favé,1
3537,2023-11-05,Viral,49.0,Faycel cholé,1
3538,2023-11-05,Top,83.0,Feby Putri,1
3539,2023-11-05,Viral,54.0,Felix Canales,1
3540,2023-11-05,Top,62.0,Felo Le Tee,1
3541,2023-11-05,Viral,62.0,Felo Le Tee,1
3542,2023-11-05,Viral,46.0,Fer Leal,1
3543,2023-11-05,Viral,49.0,Fer Vazquez,1
3544,2023-11-05,Top,42.0,Fezeka Dlamini,1
3545,2023-11-05,Top,74.0,FiNCH,1
3546,2023-11-05,Top,78.0,Finesse,1
3547,2023-11-05,Top,66.0,Fish Leong,1
3548,2023-11-05,Viral,47.0,Flack,1
3549,2023-11-05,Top,83.0,Flora Matos,1
3550,2023-11-05,Viral,83.0,Flora Matos,1
3551,2023-11-05,Viral,74.0,Flowdan,1
3552,2023-11-05,Top,79.0,For Revenge,1
3553,2023-11-05,Viral,52.0,Franco Ricciardi,1
3554,2023-11-05,Top,59.0,"Frank ""El Santo""",1
3555,2023-11-05,Viral,37.0,Frank Wild,1
3556,2023-11-05,Viral,80.0,Fred again..,1
3557,2023-11-05,Top,70.0,Freeze corleone,1
3558,2023-11-05,Viral,65.0,Fritz Speck,1
3559,2023-11-05,Viral,80.0,Frizk,1
3560,2023-11-05,Top,41.0,Friðrik Dór,1
3561,2023-11-05,Viral,64.0,Fujii Kaze,1
3562,2023-11-05,Top,71.0,Fukaj,1
3563,2023-11-05,Viral,12.0,Furacão Love,1
3564,2023-11-05,Top,48.0,Furytto,1
3565,2023-11-05,Viral,53.0,GALCHANIE,1
3566,2023-11-05,Top,62.0,GBoss,1
3567,2023-11-05,Viral,55.0,GC Eternal,1
3568,2023-11-05,Top,65.0,GENZIE,1
3569,2023-11-05,Viral,62.0,GENZIE,1
3570,2023-11-05,Viral,68.0,GIANT,1
3571,2023-11-05,Top,64.0,GIMS,1
