,track_id,danceability,energy,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,upload_time
1622,4VE2HaNhSHLeggdk8O0pq8,0.888,0.867,0,0.288,0.122,0.0,0.0388,0.766,127.952,11,2023-11-05 22:32:55.023995
1623,18jOIUboPPzwu84t9GlUKu,0.838,0.564,1,0.178,0.0042,0.000161,0.114,0.488,129.938,1,2023-11-05 22:32:55.023995
1624,3ZsAluSu04Fd3LVZzLtv2B,0.685,0.828,1,0.0391,0.138,0.0,0.171,0.411,129.994,0,2023-11-05 22:32:55.023995
1625,38xttLsyfUwd284fbNjymm,0.802,0.839,1,0.0627,0.109,1.84e-05,0.0886,0.667,102.955,7,2023-11-05 22:32:55.023995
1626,2rfl7SRwfel3gNhXBmL60u,0.565,0.764,0,0.306,0.371,0.00192,0.123,0.734,94.686,5,2023-11-05 22:32:55.023995
1627,1fYNJKlLilEEBAKWDKD2vC,0.796,0.801,1,0.0316,0.0267,0.0,0.0965,0.71,124.905,11,2023-11-05 22:32:55.023995
1628,1QYu15XcUvIzbniUykHudF,0.808,0.611,0,0.41,0.204,0.0,0.0785,0.815,93.032,11,2023-11-05 22:32:55.023995
1629,4uD38j8IHpg5g8LFOlV1XV,0.532,0.624,0,0.435,0.0202,0.0,0.13,0.515,138.793,9,2023-11-05 22:32:55.023995
1630,63Dymm6U4WHLRy87e8GBbo,0.789,0.703,1,0.367,0.0448,0.0,0.14,0.482,112.025,0,2023-11-05 22:32:55.023995
1631,1U3A66OHQyTu4N2QTMsP86,0.778,0.555,0,0.231,0.325,0.0,0.111,0.271,143.916,6,2023-11-05 22:32:55.023995
1632,0PB0O24JqAuNdOAFVJljMS,0.683,0.764,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,2,2023-11-05 22:32:55.023995
1633,6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,1,2023-11-05 22:32:55.023995
1634,0rDQZJtSGgsB2rdkObpdFa,0.834,0.555,0,0.197,0.0488,0.0,0.265,0.563,125.015,5,2023-11-05 22:32:55.023995
1635,47EGifeNL52SJL13TxcvBR,0.862,0.677,0,0.178,0.438,0.0139,0.156,0.683,123.039,0,2023-11-05 22:32:55.023995
1636,3mRF0YNsDdFKFnxwg16hSz,0.785,0.691,0,0.0904,0.223,1.74e-06,0.154,0.225,122.92,4,2023-11-05 22:32:55.023995
1637,5qzLdvRViHUrRNdkpakG7C,0.785,0.6,0,0.0656,0.455,6.76e-06,0.131,0.431,105.009,3,2023-11-05 22:32:55.023995
1638,460Zx6PCNYFHaA1A9rjiNL,0.645,0.442,0,0.558,0.208,0.0,0.113,0.486,120.205,5,2023-11-05 22:32:55.023995
1639,5oVBCcGv1EX2foIs6X6GRw,0.681,0.719,0,0.455,0.595,0.00112,0.14,0.802,148.931,8,2023-11-05 22:32:55.023995
1640,2lmWwBLVJ2P0HX491zkYws,0.712,0.684,1,0.0512,0.548,0.0,0.168,0.513,130.038,7,2023-11-05 22:32:55.023995
1641,2mnXxnrX5vCGolNkaFvVeM,0.887,0.234,1,0.178,0.111,0.67,0.13,0.197,140.02,9,2023-11-05 22:32:55.023995
1642,7DhYjNLksXZhbRQeheAums,0.76,0.773,1,0.0675,0.176,0.0,0.1,0.895,102.789,9,2023-11-05 22:32:55.023995
1643,5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,7,2023-11-05 22:32:55.023995
1644,6Z0ybnsUBhbZ9ZjPW64eoF,0.811,0.614,0,0.0309,0.0215,0.00491,0.431,0.662,128.016,11,2023-11-05 22:32:55.023995
1645,4Vm5J277k6HH6CNZEZXAE9,0.779,0.712,0,0.0388,0.0247,0.0,0.252,0.543,104.961,1,2023-11-05 22:32:55.023995
1646,71lgZsFMawXgnG4vcICNbS,0.791,0.873,1,0.0405,0.533,0.348,0.0349,0.963,108.008,1,2023-11-05 22:32:55.023995
1647,3WOiSsqfXPZAtGTr2PFj6S,0.706,0.467,0,0.0401,0.575,0.0,0.112,0.224,100.045,5,2023-11-05 22:32:55.023995
1648,7qnR06N2Ekj9iBOQHiFqdq,0.733,0.695,0,0.0474,0.558,0.0,0.41,0.834,106.883,11,2023-11-05 22:32:55.023995
1649,7FhwM9XJeuVHbmpOcuZxxs,0.846,0.774,0,0.0642,0.372,0.0,0.282,0.65,106.99,2,2023-11-05 22:32:55.023995
1650,3ilp9U50Ak4CKkS7jdCY4L,0.85,0.8,1,0.041,0.0688,0.0,0.149,0.846,119.985,11,2023-11-05 22:32:55.023995
1651,5ltxZlXp4kBQHSPjqbjJ8Q,0.3,0.62,0,0.124,0.219,0.0,0.0746,0.296,75.195,0,2023-11-05 22:32:55.023995
1652,5kdlxZ5skOYY3VK8RlfEIZ,0.78,0.59,0,0.132,0.487,1.07e-05,0.115,0.66,104.977,3,2023-11-05 22:32:55.023995
1653,5hCAs0OsDpCy6kZxEAI3aw,0.797,0.697,0,0.0397,0.326,0.0255,0.134,0.926,140.055,7,2023-11-05 22:32:55.023995
1654,4Guq7XrO1FjduwFBsVbr0E,0.722,0.688,0,0.0267,0.244,0.00117,0.138,0.881,104.999,2,2023-11-05 22:32:55.023995
1655,68WRDAU8QecpIyasp2BEby,0.393,0.5,0,0.14,0.53,0.00217,0.171,0.367,81.882,3,2023-11-05 22:32:55.023995
1656,08yqfVX2AXNzrq6xlaGB3h,0.374,0.517,0,0.0646,0.79,0.0,0.104,0.686,173.936,11,2023-11-05 22:32:55.023995
1657,4vIbws1xp082bv0zl8vLaJ,0.74,0.507,0,0.118,0.373,0.000201,0.239,0.551,103.993,3,2023-11-05 22:32:55.023995
1658,7GdTv7oq8wMIEHm6ZO3C5w,0.799,0.978,1,0.18,0.165,0.0,0.211,0.777,111.945,6,2023-11-05 22:32:55.023995
1659,6yVGUtmHwDsqqXs1Lak423,0.516,0.675,0,0.0287,0.137,0.0,0.178,0.443,129.963,1,2023-11-05 22:32:55.023995
1660,3g4p8OgtpxHpEHzEjnRo6J,0.566,0.332,1,0.0658,0.769,0.0,0.0806,0.322,88.957,10,2023-11-05 22:32:55.023995
1661,6382iMgZk6yyPg3htCkpB5,0.438,0.323,0,0.0406,0.749,1.1e-06,0.106,0.329,115.627,4,2023-11-05 22:32:55.023995
1662,0SbObewB36qKLWcaxMntej,0.686,0.66,0,0.0291,0.47,7.01e-05,0.206,0.727,135.984,0,2023-11-05 22:32:55.023995
1663,3ST6FyGv2gHjpjm3hCkPon,0.621,0.532,0,0.0459,0.762,6.41e-06,0.397,0.459,143.948,2,2023-11-05 22:32:55.023995
1664,3q62BnB25iCCFCFGEIF2mW,0.935,0.89,1,0.073,0.037,0.00047,0.108,0.866,125.998,9,2023-11-05 22:32:55.023995
1665,00TO3hVgOAgfKrRjrKEZxx,0.447,0.54,0,0.0446,0.578,0.000586,0.2,0.499,97.747,6,2023-11-05 22:32:55.023995
1666,5uY9sxUgX1EarWZXCKdzzu,0.756,0.948,1,0.123,0.133,0.0,0.433,0.874,107.009,2,2023-11-05 22:32:55.023995
1667,1VfR7wqvEB9vQZrpizMRmf,0.794,0.748,1,0.031,0.226,8.57e-06,0.144,0.888,110.001,1,2023-11-05 22:32:55.023995
1668,0PTlHYXWyCeayIw3Tpafdl,0.579,0.9,0,0.158,0.435,0.0,0.365,0.741,186.088,0,2023-11-05 22:32:55.023995
1669,2FtwA6cVlrYeJzN8lCiwHS,0.918,0.865,0,0.112,0.121,0.0,0.0614,0.819,113.047,6,2023-11-05 22:32:55.023995
1670,5o7YSTsbNeo98lSacuNIi5,0.775,0.655,0,0.0292,0.0384,0.000599,0.22,0.24,130.019,2,2023-11-05 22:32:55.023995
1671,0Kb87SCKl8pFyKm0yD9TYf,0.741,0.819,0,0.0708,0.104,0.0051,0.427,0.86,92.332,7,2023-11-05 22:32:55.023995
1672,0TnD2vJ9M91YXbBQqhK8lU,0.651,0.69,0,0.0368,0.0417,0.0,0.183,0.492,127.997,2,2023-11-05 22:32:55.023995
1673,0Oz1kaka4qeWhjntOZTRFv,0.599,0.428,0,0.17,0.486,0.0,0.0995,0.36,80.026,1,2023-11-05 22:32:55.023995
1674,15lgnDg0wa4gXWpts60aOF,0.807,0.526,0,0.122,0.0747,4.86e-05,0.0665,0.65,141.051,6,2023-11-05 22:32:55.023995
1675,4c5o0CHv8HeCJUG1hxRS3l,0.907,0.871,0,0.0618,0.0893,0.0,0.0815,0.896,113.927,10,2023-11-05 22:32:55.023995
1676,4gQ6fFX5GwpUc7TdthnnKw,0.793,0.809,0,0.286,0.189,0.0,0.0439,0.701,98.887,4,2023-11-05 22:32:55.023995
1677,3FdV0iO6fskyPeYnrMsKPM,0.805,0.78,0,0.0764,0.498,0.0,0.526,0.813,109.984,11,2023-11-05 22:32:55.023995
1678,7wue5LasVYYkXBBmblfavk,0.833,0.708,0,0.0492,0.31,0.0,0.0559,0.826,110.004,4,2023-11-05 22:32:55.023995
1679,3Xy4JokxMKrTP7OxKEXBWi,0.916,0.799,1,0.285,0.374,2.09e-05,0.281,0.878,134.983,9,2023-11-05 22:32:55.023995
1680,5BiSAqXhrMRoxvDd34vBXT,0.625,0.585,1,0.0367,0.245,0.0,0.0659,0.461,163.925,2,2023-11-05 22:32:55.023995
1681,6CU68VwcV10VfulVQMfj3X,0.68,0.487,0,0.0415,0.767,0.000332,0.133,0.26,91.966,6,2023-11-05 22:32:55.023995
1682,2ZYxLGcohgsKpor8pGMc0o,0.61,0.653,0,0.0728,0.498,0.000353,0.0925,0.505,79.909,11,2023-11-05 22:32:55.023995
1683,4WefXOf8I4gMjdj2kBJgkl,0.437,0.381,1,0.245,0.73,0.000284,0.135,0.435,182.568,1,2023-11-05 22:32:55.023995
1684,0fea68AdmYNygeTGI4RC18,0.754,0.646,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,7,2023-11-05 22:32:55.023995
1685,3upTB6o5YgeALHgDp3mzte,0.497,0.501,1,0.03,0.305,0.0,0.377,0.669,109.732,2,2023-11-05 22:32:55.023995
1686,7BfcoKrRChjveWnYgPcwo6,0.729,0.52,0,0.0423,0.23,0.689,0.121,0.222,99.0,5,2023-11-05 22:32:55.023995
1687,25yBeIWwwD870aYq18jvT1,0.829,0.736,0,0.229,0.0138,0.004,0.317,0.691,137.916,9,2023-11-05 22:32:55.023995
1688,3avVlquPEsIz8nHd1cKt60,0.664,0.902,0,0.0622,0.0662,0.414,0.119,0.457,145.007,6,2023-11-05 22:32:55.023995
1689,00hNKV1irlhbazTD3p7Uea,0.685,0.688,1,0.0499,0.0201,0.318,0.311,0.447,137.934,7,2023-11-05 22:32:55.023995
1690,6ZMDwqvyv7rR1rlFXJs1Ro,0.843,0.738,0,0.0612,0.0823,0.0505,0.141,0.535,113.972,6,2023-11-05 22:32:55.023995
1691,7KgxiaRk8eshwZ7ThsJFoG,0.63,0.749,0,0.162,0.0239,1.69e-05,0.427,0.331,149.922,4,2023-11-05 22:32:55.023995
1692,4ilZ3FN1aaDEKSUeb1MfZO,0.754,0.684,0,0.107,0.617,0.00397,0.285,0.491,103.017,9,2023-11-05 22:32:55.023995
1693,71xR5xqbuaMbxlrChk07g9,0.807,0.755,0,0.0887,0.291,0.0429,0.15,0.913,102.003,10,2023-11-05 22:32:55.023995
1694,5RX8T3EoTuXcybAxe6oPAw,0.718,0.791,1,0.0447,0.00207,0.00292,0.111,0.743,155.082,2,2023-11-05 22:32:55.023995
1695,63YH4W1jfTXbuS9LNSCTXB,0.794,0.813,0,0.0619,0.104,0.00273,0.239,0.809,120.989,1,2023-11-05 22:32:55.023995
1696,34UarUABGNQ2RPL5zZBEjY,0.64,0.908,1,0.0359,0.000466,0.0692,0.202,0.564,142.005,2,2023-11-05 22:32:55.023995
1697,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,10,2023-11-05 22:32:55.023995
1698,0rU7npV4r98dxKPskCfe6Q,0.616,0.898,0,0.028,0.00286,0.00025,0.0528,0.915,139.988,8,2023-11-05 22:32:55.023995
1699,4ZnkygoWLzcGbQYCm3lkae,0.743,0.837,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,5,2023-11-05 22:32:55.023995
1700,41XLcwECxYj7tokaF2a7sA,0.554,0.8,0,0.0585,0.0347,0.0986,0.121,0.27,121.932,11,2023-11-05 22:32:55.023995
1701,5d7vwB9AONHx1nvA9S7YPW,0.699,0.79,1,0.111,0.0388,0.0405,0.321,0.509,113.033,1,2023-11-05 22:32:55.023995
1702,3rK7sL207zzuVPq5iX0qpM,0.645,0.691,0,0.0461,0.0499,1.76e-06,0.203,0.602,134.033,6,2023-11-05 22:32:55.023995
1703,5fB4hLoPMGRtGbVAzDHQWi,0.735,0.624,1,0.108,0.16,0.0,0.115,0.322,130.067,1,2023-11-05 22:32:55.023995
1704,6W6EenNBTNpQwmANwy3SFl,0.624,0.83,0,0.0305,0.105,2e-05,0.135,0.709,100.017,7,2023-11-05 22:32:55.023995
1705,2v18va3oIWdfjXQMwoLFf8,0.764,0.499,0,0.137,0.174,0.000109,0.279,0.3,152.976,1,2023-11-05 22:32:55.023995
1706,3Fq0id1BFWX3GoCeWdNh53,0.708,0.753,0,0.0561,0.163,0.00377,0.0959,0.707,87.998,0,2023-11-05 22:32:55.023995
1707,30lI16LmESm66IZJ7MPIGl,0.826,0.623,0,0.121,0.000503,0.247,0.104,0.932,160.073,6,2023-11-05 22:32:55.023995
1708,5nRvHcS144nOqGp672JfWw,0.847,0.698,0,0.0668,0.462,0.000118,0.114,0.381,98.053,5,2023-11-05 22:32:55.023995
1709,6jkldxNLOsS2kVqMh8Uib4,0.804,0.626,1,0.0499,0.0345,0.00502,0.107,0.446,130.028,8,2023-11-05 22:32:55.023995
1710,1t4IbqfmQQoLHAocILr2Aj,0.755,0.561,1,0.0413,0.0825,0.000173,0.0937,0.311,93.0,2,2023-11-05 22:32:55.023995
1711,1JLS2KpG4G5UXTV2WZznEf,0.737,0.709,0,0.052,0.351,0.0293,0.482,0.555,162.104,8,2023-11-05 22:32:55.023995
1712,7EjyrRhPCsUHfq1odGNajx,0.746,0.621,1,0.0463,0.00164,0.00208,0.123,0.387,126.028,1,2023-11-05 22:32:55.023995
1713,5e63Mhaf4aY58OD8aY3zhJ,0.877,0.681,0,0.117,0.106,0.000286,0.0963,0.569,140.068,7,2023-11-05 22:32:55.023995
1714,4iEosyAX17uym9MYpCMSfQ,0.843,0.424,1,0.0847,0.381,0.000684,0.0972,0.125,106.955,1,2023-11-05 22:32:55.023995
1715,6wWujNva0sQxL5CKfZGVaN,0.488,0.815,1,0.467,0.105,0.0,0.519,0.0925,76.334,7,2023-11-05 22:32:55.023995
1716,1e8DVYKeCZBGyHd3SqwQXL,0.776,0.643,0,0.0704,0.0618,0.00231,0.0516,0.888,134.003,9,2023-11-05 22:32:55.023995
1717,2gcjIipD5EYkM7iizinyav,0.67,0.9,0,0.0542,7.31e-05,0.000472,0.0597,0.861,130.989,6,2023-11-05 22:32:55.023995
1718,5gdn1R6uPSpqlVS155bwLP,0.635,0.879,0,0.057,0.0239,0.0,0.0892,0.642,140.999,3,2023-11-05 22:32:55.023995
1719,4wqqfH4CBaQURaClv7dsID,0.49,0.313,0,0.0666,0.611,0.0,0.0921,0.153,116.149,9,2023-11-05 22:32:55.023995
1720,1YAgvSwhwVyM7Fsck2CVUd,0.607,0.925,1,0.0689,0.0653,0.0,0.121,0.684,147.983,0,2023-11-05 22:32:55.023995
1721,3EvLCrqp7tdbaNkEe68RoT,0.567,0.602,1,0.199,0.242,0.0,0.644,0.457,77.112,1,2023-11-05 22:32:55.023995
1722,3QUpgNvOU1AQsxVrdUby1H,0.861,0.657,0,0.0513,0.0201,2.43e-06,0.0648,0.873,105.018,1,2023-11-05 22:32:55.023995
1723,2lo7W7vYvMN3BOfKDxdxfB,0.653,0.732,1,0.0396,0.0632,0.00158,0.254,0.567,90.092,7,2023-11-05 22:32:55.023995
1724,4QfhwWVpaIaXihhpweCuRi,0.786,0.571,0,0.0635,0.248,3.07e-06,0.095,0.661,104.983,10,2023-11-05 22:32:55.023995
1725,184SCXHn6goKw51RgExVcQ,0.764,0.765,0,0.189,0.0417,6.42e-05,0.635,0.486,139.985,10,2023-11-05 22:32:55.023995
1726,643oAKTJRrWg6sd7Npc0Qk,0.681,0.832,0,0.0287,0.101,7.98e-06,0.26,0.887,132.956,6,2023-11-05 22:32:55.023995
1727,3UJLagt67XWKaEZbePUS88,0.676,0.733,0,0.0421,0.0677,0.0311,0.109,0.362,121.997,10,2023-11-05 22:32:55.023995
1728,7ag60dkTuD8xoMOxh6f4xS,0.748,0.757,0,0.0526,0.214,0.000523,0.11,0.77,94.999,10,2023-11-05 22:32:55.023995
1729,5HDPVknk7KqPWfxSilhC8h,0.677,0.804,1,0.0526,0.015,0.000196,0.114,0.695,99.974,8,2023-11-05 22:32:55.023995
1730,6KWqTgvnmd5LHVJ0Zq1aWE,0.661,0.787,1,0.249,0.551,0.0,0.155,0.786,95.934,0,2023-11-05 22:32:55.023995
1731,1D7EPvrBZpKfa8ff0nOVtn,0.775,0.749,1,0.129,0.0979,2.5e-05,0.292,0.648,112.042,1,2023-11-05 22:32:55.023995
1732,3NnWBahFgXNI7ICnETZEkP,0.842,0.481,0,0.185,0.0601,3e-05,0.154,0.664,146.075,5,2023-11-05 22:32:55.023995
1733,50pA8yCdGu3vCn2ThG4ctV,0.867,0.674,1,0.0953,0.15,0.00427,0.218,0.357,129.921,0,2023-11-05 22:32:55.023995
1734,39RqJCSBMKkNGiNAnuUMH6,0.727,0.753,1,0.125,0.275,0.00651,0.142,0.53,99.934,8,2023-11-05 22:32:55.023995
1735,50MCpRAPLw8KXn8j6j2yb7,0.74,0.677,1,0.0286,0.248,1.96e-05,0.13,0.594,122.025,10,2023-11-05 22:32:55.023995
1736,4TXoHT9YxXfczvs2ccf5MK,0.577,0.762,0,0.0648,0.0328,0.0,0.248,0.706,163.987,4,2023-11-05 22:32:55.023995
1737,4NbcnW0v1yoeq2IAuWFriv,0.819,0.733,1,0.0351,0.0809,2.6e-06,0.166,0.587,115.972,8,2023-11-05 22:32:55.023995
1738,5om9e07j4TldvFZ5QeMRxX,0.907,0.449,1,0.353,0.12,0.0,0.325,0.817,105.027,11,2023-11-05 22:32:55.023995
1739,4wNyrbY6B2Okii8VeKo2B2,0.724,0.593,1,0.0766,0.508,0.0,0.196,0.624,141.901,9,2023-11-05 22:32:55.023995
1740,24JrEVHDfohup0ypuOV7os,0.801,0.604,0,0.21,0.463,0.00378,0.111,0.534,125.024,5,2023-11-05 22:32:55.023995
1741,5o4XJKRxUK6nXhFLAIS33A,0.284,0.755,0,0.05,0.00335,0.00195,0.103,0.199,93.384,1,2023-11-05 22:32:55.023995
1742,7d391WfC0HtftRcetDFQUy,0.536,0.655,0,0.22,0.011,0.000498,0.106,0.434,196.007,11,2023-11-05 22:32:55.023995
1743,6IdcyYfBz9LG3SWIKVyNgh,0.931,0.793,0,0.133,0.0378,4.63e-06,0.0748,0.856,117.999,0,2023-11-05 22:32:55.023995
1744,38KQ5zKDeF3kUH18ZjzBbZ,0.819,0.675,0,0.137,0.873,0.00013,0.14,0.542,104.095,4,2023-11-05 22:32:55.023995
1745,1JvMPB1mkcrQsnasBGMBYd,0.668,0.436,0,0.391,0.174,0.0,0.0951,0.363,80.431,8,2023-11-05 22:32:55.023995
1746,3w9OyPSIXaD3kKeFhJoWaR,0.561,0.656,0,0.353,0.537,0.0,0.121,0.668,86.749,7,2023-11-05 22:32:55.023995
1747,14VthBnru6kiREQUYAuNSL,0.669,0.718,0,0.0438,0.0886,0.4,0.341,0.615,120.955,9,2023-11-05 22:32:55.023995
1748,3rkyVQEgaDR5nZvW10QOrQ,0.696,0.607,0,0.152,0.354,0.0,0.159,0.392,91.452,11,2023-11-05 22:32:55.023995
1749,4i6CKsl0vgzFF97h5nzpS3,0.795,0.584,0,0.316,0.239,0.0,0.0801,0.686,143.951,2,2023-11-05 22:32:55.023995
1750,6vHkJ4L8gqCwedvhXkSCsa,0.89,0.725,1,0.0469,0.00989,0.00153,0.0954,0.762,122.004,3,2023-11-05 22:32:55.023995
1751,3kzXT2poHInDISrXOgT1PR,0.753,0.717,0,0.0384,0.151,0.00258,0.0988,0.601,117.952,1,2023-11-05 22:32:55.023995
1752,66TAAKeoOD0cFpVRug9IXZ,0.726,0.675,1,0.16,0.272,0.0,0.121,0.846,137.954,1,2023-11-05 22:32:55.023995
1753,7LjHqvRyDcMZ9rJ1XuY0IP,0.884,0.629,0,0.0416,0.168,0.0032,0.0494,0.869,108.026,2,2023-11-05 22:32:55.023995
1754,7EO5oDxrq2dvYDgBjFvFYY,0.713,0.59,0,0.196,0.348,1.99e-06,0.123,0.578,138.065,2,2023-11-05 22:32:55.023995
1755,17NHXI2CJp7KgdcwcDnRx4,0.554,0.968,1,0.0695,0.0326,4.2e-05,0.304,0.415,74.465,1,2023-11-05 22:32:55.023995
1756,3ssRqeOxEqTUZjsMuDeOU9,0.755,0.579,1,0.316,0.182,0.0,0.181,0.614,74.982,5,2023-11-05 22:32:55.023995
1757,3Iy4j2lCqW8BXGkFk21U6F,0.777,0.701,0,0.167,0.615,1.03e-06,0.0843,0.836,137.054,6,2023-11-05 22:32:55.023995
1758,0IzfVZmlCiwPZmjNkRJehY,0.626,0.73,1,0.295,0.0709,0.0,0.0964,0.511,111.261,1,2023-11-05 22:32:55.023995
1759,7A2DyRIqqelhZ4caPJMaFI,0.71,0.712,0,0.3,0.0297,0.00138,0.0975,0.596,162.106,11,2023-11-05 22:32:55.023995
1760,3D29kjUyWxsT3jUUTtARVQ,0.695,0.63,0,0.035,0.229,0.0,0.118,0.55,130.968,8,2023-11-05 22:32:55.023995
1761,0i9RysNKssk6syOrKDX3U2,0.673,0.636,1,0.0771,0.268,0.0,0.108,0.438,127.021,10,2023-11-05 22:32:55.023995
1762,7tChNCtleS9bUPD4uDXvJf,0.667,0.746,1,0.0451,0.261,0.0,0.0566,0.549,88.038,1,2023-11-05 22:32:55.023995
1763,5Iol6n8dmMjguHDCc8WUh2,0.745,0.63,0,0.158,0.249,0.0,0.119,0.643,126.978,8,2023-11-05 22:32:55.023995
1764,5dSfZLxT4QUN4maDM5H2ZW,0.728,0.747,1,0.275,0.572,0.00178,0.196,0.57,154.928,7,2023-11-05 22:32:55.023995
1765,5cHPMo64nOHGBORMiHRAHk,0.712,0.715,0,0.28,0.0391,1.85e-06,0.137,0.588,92.563,6,2023-11-05 22:32:55.023995
1766,4yNWhBYneGn8Gvr7Y3ciqf,0.748,0.551,1,0.0458,0.736,0.000163,0.096,0.626,107.933,1,2023-11-05 22:32:55.023995
1767,001TLpmtuQMWJYyE7q9ayM,0.823,0.567,1,0.216,0.123,0.000272,0.113,0.545,136.006,2,2023-11-05 22:32:55.023995
1768,2BJ1d7uqsVIy5Dfi8hiMhy,0.776,0.542,0,0.1,0.14,1.9e-06,0.0939,0.396,112.959,4,2023-11-05 22:32:55.023995
1769,0oa3yysoeOsHiB0PBRHzG8,0.706,0.505,1,0.0505,0.299,0.00578,0.101,0.227,132.58,1,2023-11-05 22:32:55.023995
1770,7Mn6Tisa1wVvYusahnvjE5,0.828,0.438,1,0.193,0.0794,0.0001,0.0878,0.619,107.089,2,2023-11-05 22:32:55.023995
1771,4Ww41FseIYOCL0qP6MIGG5,0.87,0.626,0,0.394,0.00852,0.00128,0.0934,0.812,125.024,6,2023-11-05 22:32:55.023995
1772,1VxlVMCopT232hOcBVybyj,0.38,0.545,0,0.0451,0.114,0.000108,0.12,0.302,178.182,5,2023-11-05 22:32:55.023995
1773,2grS8y9w2vVp7sDJ3RnSx9,0.69,0.84,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,11,2023-11-05 22:32:55.023995
1774,7MCNurIGh8Hg9SYaCPP9vv,0.549,0.869,1,0.323,0.0355,0.000223,0.105,0.511,155.116,6,2023-11-05 22:32:55.023995
1775,4evyMjgTKhrBfggfxFRAKr,0.601,0.769,0,0.394,0.0796,0.0,0.136,0.527,86.891,5,2023-11-05 22:32:55.023995
1776,565OBXlZlMmtddb3I2yxBn,0.649,0.843,0,0.051,0.25,0.0015,0.121,0.33,142.001,4,2023-11-05 22:32:55.023995
1777,6LDOMYlK4NGHVwZYhpmkJB,0.698,0.85,0,0.175,0.21,0.0,0.144,0.711,130.027,5,2023-11-05 22:32:55.023995
1778,465fe0UfQPTxl1xK3judQQ,0.814,0.73,1,0.0601,0.144,0.0,0.142,0.294,157.023,1,2023-11-05 22:32:55.023995
1779,4ZMb2KrcIvgVIxqFRti1Fl,0.721,0.621,0,0.134,0.616,0.000551,0.106,0.358,124.03,6,2023-11-05 22:32:55.023995
1780,3ZuF0xpOCCxip47EX4zOmu,0.714,0.755,1,0.459,0.499,0.00189,0.138,0.386,145.058,0,2023-11-05 22:32:55.023995
1781,067uKnZdNhW5Z9R9rN6xum,0.802,0.933,1,0.282,0.096,0.0,0.0968,0.728,99.997,1,2023-11-05 22:32:55.023995
1782,0ifihkLHfnm6Ym3jekzZQv,0.78,0.85,1,0.0351,0.0058,0.0,0.12,0.115,122.043,1,2023-11-05 22:32:55.023995
1783,2ouWSRC1YsQX6JAwosfTFJ,0.826,0.667,0,0.0669,0.29,0.00446,0.124,0.833,120.076,7,2023-11-05 22:32:55.023995
1784,5nM5TStrOQt5HQAt4VzyHz,0.752,0.714,0,0.0376,0.37,0.0,0.234,0.681,122.911,8,2023-11-05 22:32:55.023995
1785,60vt0ejRx1TMZ5tlsTvwUD,0.82,0.621,0,0.0447,0.111,0.000839,0.0919,0.447,100.026,4,2023-11-05 22:32:55.023995
1786,2ZTxf5fvD1tXEEyjUcYxN1,0.787,0.632,0,0.0623,0.564,3.29e-06,0.0819,0.703,98.002,10,2023-11-05 22:32:55.023995
1787,0pqkfIGOaW41isgsnzdGpQ,0.94,0.921,0,0.0595,0.146,0.0,0.0539,0.968,140.039,0,2023-11-05 22:32:55.023995
1788,3q6ayHzfLJIx22oQXoYlyi,0.55,0.705,0,0.225,0.514,0.0,0.103,0.383,126.684,5,2023-11-05 22:32:55.023995
1789,61a8gUhQhA4bBCIiRxvk4J,0.563,0.765,1,0.288,0.03,0.0,0.304,0.698,101.973,1,2023-11-05 22:32:55.023995
1790,5cOMNVN6kTWvOdcLd7SWej,0.693,0.68,0,0.0661,0.468,1e-06,0.118,0.351,88.888,2,2023-11-05 22:32:55.023995
1791,1ETfPljlgGcoHzpAcagBAA,0.767,0.538,1,0.0968,0.113,1.01e-05,0.119,0.752,93.05,11,2023-11-05 22:32:55.023995
1792,4HrtkH6VWOqrstEi1psSux,0.735,0.637,0,0.0358,0.432,4.07e-05,0.112,0.523,124.98,10,2023-11-05 22:32:55.023995
1793,4R2e2aZ1oHB2kZkJTKJtCY,0.695,0.789,0,0.0887,0.0801,0.00287,0.079,0.444,105.033,8,2023-11-05 22:32:55.023995
1794,7pQJFF9uu0GpVbHoDtW3sl,0.68,0.676,0,0.131,0.19,0.0,0.108,0.486,92.956,2,2023-11-05 22:32:55.023995
1795,2ILpP6nlR7QndbxtzLbZ7K,0.877,0.531,0,0.0573,0.24,0.0,0.053,0.269,99.98,4,2023-11-05 22:32:55.023995
1796,3CBZxjDHQpgvHsnqF06CSu,0.512,0.748,1,0.328,0.311,0.0,0.189,0.862,96.269,4,2023-11-05 22:32:55.023995
1797,6104vmH44puCfW9cDqh0ET,0.739,0.608,1,0.0562,0.523,0.0,0.0841,0.265,99.923,5,2023-11-05 22:32:55.023995
